YEAR,COUNTRY OF PRODUCTION,BIOME,STATE,MUNICIPALITY,LOGISTICS HUB,PORT OF EXPORT,EXPORTER,EXPORTER GROUP,IMPORTER,IMPORTER GROUP,ECONOMIC BLOC,COUNTRY,TYPE,FOB_USD,LAND_USE_HA,COTTON_EQUIVALENT_TONNES,TRASE_GEOCODE
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ECOM AGROINDUSTRIAL CORP. LTD,ECOM AGROINDUSTRIAL CORP. LTD,VIETNAM,VIETNAM,Cotton equivalents,211538,36.2088064707655,133.7596934,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ENGELHART CTP (SINGAPORE) PTE LTD,ENGELHART CTP (SINGAPORE) PTE LTD,INDONESIA,INDONESIA,Cotton equivalents,507584,81.3829434482033,300.6383978,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ENGELHART CTP (SINGAPORE) PTE LTD,ENGELHART CTP (SINGAPORE) PTE LTD,MALAYSIA,MALAYSIA,Cotton equivalents,1067471,171.497049404068,633.5307618,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ENGELHART CTP (SINGAPORE) PTE LTD,ENGELHART CTP (SINGAPORE) PTE LTD,TURKEY,TURKEY,Cotton equivalents,186292,29.1542056886929,107.6991482,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ENGELHART CTP (SINGAPORE) PTE LTD,ENGELHART CTP (SINGAPORE) PTE LTD,VIETNAM,VIETNAM,Cotton equivalents,435710,71.5896204004752,264.4606826,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,EVERSEASON ENTERPRISES LIMITED,EVERSEASON ENTERPRISES LIMITED,INDONESIA,INDONESIA,Cotton equivalents,2897761,459.677610651523,1972.0280704,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,EVERSEASON ENTERPRISES LIMITED,EVERSEASON ENTERPRISES LIMITED,INDONESIA,INDONESIA,Cotton equivalents,606929,105.904796047559,391.2250756,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,GLENCORE AGRICULTURE,GLENCORE,INDONESIA,INDONESIA,Cotton equivalents,36612,6.22538862523718,26.1461932,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,GLENCORE AGRICULTURE,GLENCORE,INDONESIA,INDONESIA,Cotton equivalents,771200,123.057663668925,527.9203542,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,GLENCORE AGRICULTURE,GLENCORE,MALAYSIA,MALAYSIA,Cotton equivalents,76526,12.201526950063,52.3448458,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,GLENCORE AGRICULTURE,GLENCORE,VIETNAM,VIETNAM,Cotton equivalents,687661,109.75409873773,470.8477388,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ICT COTTON LIMITED,ICT COTTON LIMITED,BANGLADESH,BANGLADESH,Cotton equivalents,134557,25.4011762233901,106.6831488,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ICT COTTON LIMITED,ICT COTTON LIMITED,VIETNAM,VIETNAM,Cotton equivalents,381426,68.9105809767778,289.4195804,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ICT TRADING S.A.,ICT TRADING S.A.,PAKISTAN,PAKISTAN,Cotton equivalents,159512,30.485591976358,128.0373364,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,ISIN INTERNATIONAL PTE LTD,ISIN INTERNATIONAL PTE LTD,INDONESIA,INDONESIA,Cotton equivalents,875826,146.346305025192,540.620882,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,KAHATEX PT,KAHATEX PT,INDONESIA,INDONESIA,Cotton equivalents,1259973,198.986586596323,835.7296308,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"KANGWAL TEXTILE CO., LTD","KANGWAL TEXTILE CO., LTD",THAILAND,THAILAND,Cotton equivalents,70648,11.9623715258836,50.2411168,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"KYUNBANG VIETNAM CO., LTD","KYUNBANG VIETNAM CO., LTD",SOUTH KOREA,SOUTH KOREA,Cotton equivalents,256429,43.8561704461421,188.1440322,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"KYUNBANG VIETNAM CO., LTD","KYUNBANG VIETNAM CO., LTD",VIETNAM,VIETNAM,Cotton equivalents,543036,87.6759057597559,376.1317568,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"LILY TEXTILE CO., LTD.","LILY TEXTILE CO., LTD.",TAIWAN,TAIWAN,Cotton equivalents,377623,61.6884227060505,264.6448258,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"LOUIS DREYFUS COMPANY SUISSE SA,","LOUIS DREYFUS COMPANY SUISSE SA,",INDONESIA,INDONESIA,Cotton equivalents,211185,41.4770068247429,153.2210602,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,LOUIS DREYFUS COMPANY SUISSE SA,LOUIS DREYFUS,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,439787,86.1019502896498,318.0709776,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,LOUIS DREYFUS COMPANY SUISSE SA,LOUIS DREYFUS,VIETNAM,VIETNAM,Cotton equivalents,69089,13.5052336063013,49.88996,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,LOUIS DREYFUS,LOUIS DREYFUS,BANGLADESH,BANGLADESH,Cotton equivalents,196060,30.6878647055662,131.651682,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,LOUIS DREYFUS,LOUIS DREYFUS,TURKEY,TURKEY,Cotton equivalents,866267,151.762137463924,637.3902748,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,LOUIS DREYFUS,LOUIS DREYFUS,VIETNAM,VIETNAM,Cotton equivalents,460987,78.3852951611787,329.2127118,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,NOBLE RESOURCE LTD,NOBLE RESOURCE LTD,THAILAND,THAILAND,Cotton equivalents,145339,25.4620994844429,106.9390222,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,NOBLE RESOURCES PTE LTD,COFCO,INDONESIA,INDONESIA,Cotton equivalents,116245,18.3608112372719,78.7683244,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,NOBLE RESOURCES PTE LTD,COFCO,MALAYSIA,MALAYSIA,Cotton equivalents,155042,24.3970645632721,104.6639972,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,NOBLE RESOURCES PTE LTD,COFCO,THAILAND,THAILAND,Cotton equivalents,152198,24.744695656505,106.155343,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,NOBLE RESOURCES PTE LTD,COFCO,TURKEY,TURKEY,Cotton equivalents,38503,6.09564758313541,26.1504756,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,NOVA MARAJO,NOVA MARAJO,ECUADOR,ECUADOR,Cotton equivalents,1086331,212.895188658349,894.1447786,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,BANGLADESH,BANGLADESH,Cotton equivalents,149976,24.0806279328203,103.3064764,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,BANGLADESH,BANGLADESH,Cotton equivalents,351407,69.4664585678622,256.617467,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,618706,99.4085175452929,426.4649452,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,MALAYSIA,MALAYSIA,Cotton equivalents,296354,47.9249391799849,201.2813648,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,MALAYSIA,MALAYSIA,Cotton equivalents,1358996,223.196381198998,957.517875,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,MALAYSIA,MALAYSIA,Cotton equivalents,1179502,226.771999833876,837.723088,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,PAKISTAN,PAKISTAN,Cotton equivalents,258914,51.1155703285705,188.827075,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,660254,106.481175702733,456.8068198,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,TAIWAN,TAIWAN,Cotton equivalents,114228,18.3850181403901,78.8721726,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OLAM,OLAM,VIETNAM,VIETNAM,Cotton equivalents,554831,89.5303541831686,384.0873854,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,314467,56.6335885230764,209.211299,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,INDONESIA,INDONESIA,Cotton equivalents,362639,68.4166939943873,293.5092724,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,LESOTHO,LESOTHO,Cotton equivalents,157094,24.7738936736682,106.2806032,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"OMNICOTTON, INC","OMNICOTTON, INC",MALAYSIA,MALAYSIA,Cotton equivalents,36477,6.39031477545126,26.8388714,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC.,OMNICOTTON INC.,MALAYSIA,MALAYSIA,Cotton equivalents,57495,10.2173095614808,43.8325052,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,PAKISTAN,PAKISTAN,Cotton equivalents,371000,65.3589547931389,241.4438532,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC.,OMNICOTTON INC.,TAIWAN,TAIWAN,Cotton equivalents,127896,23.8313217862735,102.236947,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC.,OMNICOTTON INC.,TURKEY,TURKEY,Cotton equivalents,404020,80.1041468318025,336.4317676,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,TURKEY,TURKEY,Cotton equivalents,221404,41.7227187476149,178.9914728,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC.,OMNICOTTON INC.,TURKEY,TURKEY,Cotton equivalents,324657,60.4855642212101,259.4845338,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,TURKEY,TURKEY,Cotton equivalents,1247193,221.857949597214,819.5699944,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OMNICOTTON INC,OMNICOTTON INC,VIETNAM,VIETNAM,Cotton equivalents,577253,99.7680294893308,368.5551206,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,OTTO STADLANDER GMBH,OTTO STADLANDER GMBH,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,598594,97.7764232525841,419.4632212,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. ASIAN COTTON INDUSTRY,PT. ASIAN COTTON INDUSTRY,INDONESIA,INDONESIA,Cotton equivalents,817301,128.511628828411,539.7397782,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. ASIAN COTTON INDUSTRY,PT. ASIAN COTTON INDUSTRY,INDONESIA,INDONESIA,Cotton equivalents,815321,137.565334863471,590.1586146,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. DAN LIRIS,PT. DAN LIRIS,INDONESIA,INDONESIA,Cotton equivalents,310348,49.4517084019704,212.1490254,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"PT. EMBEE PLUMBON TEKSTIL, JALAN RAYA","PT. EMBEE PLUMBON TEKSTIL, JALAN RAYA",INDONESIA,INDONESIA,Cotton equivalents,339103,49.4127777124196,211.9820118,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"PT. EMBEE PLUMBON TEKSTIL, JALAN RAYA","PT. EMBEE PLUMBON TEKSTIL, JALAN RAYA",INDONESIA,INDONESIA,Cotton equivalents,701042,114.662911060057,423.5786076,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. EMBEE PLUMBON TEKSTIL,PT. EMBEE PLUMBON TEKSTIL,INDONESIA,INDONESIA,Cotton equivalents,175167,26.2084731596004,110.073739,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. GOKAK INDONESIA,PT. GOKAK INDONESIA,INDONESIA,INDONESIA,Cotton equivalents,36826,6.29523370276215,26.4395376,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. GOKAK INDONESIA,PT. GOKAK INDONESIA,INDONESIA,INDONESIA,Cotton equivalents,959913,149.878912323844,642.9841598,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT INDO-RAMA SYNTHETICS TBK. ,PT INDO-RAMA SYNTHETICS TBK. ,INDONESIA,INDONESIA,Cotton equivalents,725021,116.971262683967,432.1059366,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT KAHATEX,PT KAHATEX,INDONESIA,INDONESIA,Cotton equivalents,343362,57.1072726931408,239.846518,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. KAHATEX,PT. KAHATEX,INDONESIA,INDONESIA,Cotton equivalents,560399,82.734808145882,347.4803596,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. PACIFIC TEXINDO INDUSTRY,PT. PACIFIC TEXINDO INDUSTRY,INDONESIA,INDONESIA,Cotton equivalents,556728,83.5349676289145,350.840973,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,P.T PRIMAYUDHA MANDIRIJAYA,P.T PRIMAYUDHA MANDIRIJAYA,INDONESIA,INDONESIA,Cotton equivalents,974477,155.22558661842,651.936517,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT PRIMAYUDHA MANDIRIJAYA,PT PRIMAYUDHA MANDIRIJAYA,INDONESIA,INDONESIA,Cotton equivalents,280153,49.1961462475719,181.7364912,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. PRIMAYUDHA MANDIRIJAYA,PT. PRIMAYUDHA MANDIRIJAYA,INDONESIA,INDONESIA,Cotton equivalents,280433,48.1565910341427,177.896249,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,PT. SURYA PRASETYA TEKSTIL,PT. SURYA PRASETYA TEKSTIL,INDONESIA,INDONESIA,Cotton equivalents,342419,62.0178362330193,266.0580178,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,RAMATEX TEXTILES INDUSTRIAL SDN BHD,RAMATEX TEXTILES INDUSTRIAL SDN BHD,MALAYSIA,MALAYSIA,Cotton equivalents,429692,56.9905243518764,239.3561832,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,RAMATEX TEXTILES INDUSTRIAL SDN BHD,RAMATEX TEXTILES INDUSTRIAL SDN BHD,MALAYSIA,MALAYSIA,Cotton equivalents,449887,56.5847590393551,242.7499852,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,TOYOSHIMA U S A INC,TOYOSHIMA U S A INC,BANGLADESH,BANGLADESH,Cotton equivalents,287562,49.4146644050644,182.5437236,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,TOYOSHIMA U.S.A. INC.,TOYOSHIMA U.S.A. INC.,INDONESIA,INDONESIA,Cotton equivalents,148055,28.8878685710064,106.7152668,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,TOYOSHIMA (U.S.A.) INC,TOYOSHIMA (U.S.A.) INC,JAPAN,JAPAN,Cotton equivalents,36975,7.20095578145424,26.6011982,BR-2101400
2016,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,TOYOSHIMA (U.S.A.) INC,TOYOSHIMA (U.S.A.) INC,PAKISTAN,PAKISTAN,Cotton equivalents,515085,73.8991832170968,317.0292838,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,TOYOSHIMA U S A INC,TOYOSHIMA U S A INC,TURKEY,TURKEY,Cotton equivalents,609432,103.466898513306,382.2191884,BR-2101400
2017,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,TOYOSHIMA U S A INC,TOYOSHIMA U S A INC,VIETNAM,VIETNAM,Cotton equivalents,166275,28.62066201768,105.7281736,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"TUNG HO TEXTILE CO., LTD. ","TUNG HO TEXTILE CO., LTD. ",TAIWAN,TAIWAN,Cotton equivalents,224908,38.3082406591554,160.8919092,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,VICUNHA URUGUAY S.A.,VICUNHA URUGUAY S.A.,ECUADOR,ECUADOR,Cotton equivalents,522216,89.1738105483671,374.5237156,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,VICUNHA URUGUAY S.A.,VICUNHA URUGUAY S.A.,TURKEY,TURKEY,Cotton equivalents,521055,100.645737077323,422.704998,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,BALSAS,BALSAS,SANTOS,SLC AGRICOLA PEJUCARA LTDA,SLC AGRICOLA PEJUCARA LTDA,"ZHENGZHOU ZHAOGE COTTON YARN CO., LTD","ZHENGZHOU ZHAOGE COTTON YARN CO., LTD",CHINA (MAINLAND),CHINA (MAINLAND),Cotton equivalents,271755,38.2044926790362,160.456175,BR-2101400
2015,BRAZIL,CERRADO,MARANHAO,TASSO FRAGOSO,TASSO FRAGOSO,PARANAGUA,FAZENDA PARNAIBA EMPREENDIMENTOS AGRICOLAS LTDA.,FAZENDA PARNAIBA EMPREENDIMENTOS AGRICOLAS LTDA.,CHONBANG CO. LTD.,CHONBANG CO. LTD.,SOUTH KOREA,SOUTH KOREA,Cotton equivalents,475039,61.2958201036872,257.4407584,BR-2112001
